economy,time,BX.KLT.DINV.CD.WD,FP.CPI.TOTL.ZG,FR.INR.RINR,NE.CON.GOVT.CD,NE.CON.TOTL.CD,NE.EXP.GNFS.CD,NY.GDP.MKTP.CD,SL.UEM.TOTL.ZS,AG.LND.AGRI.ZS,NE.GDI.TOTL.CD,NE.IMP.GNFS.CD,SL.TLF.CACT.ZS
LIC,YR2013,21257596234.5942,4.90520875694555,,55558293408.3459,384701396058.895,93751640043.2489,439350055197.637,4.71847386353848,38.3275055691743,114355814473.948,159836143470.39,67.8823381114751
LIC,YR2014,16494471496.8756,3.25693664458622,,62455960009.0272,388221865821.653,93805871402.8421,469062546850.348,4.7476291661742,38.410329992307,132492045241.876,149932585117.465,67.6506600240814
LIC,YR2015,16541952012.0167,4.96090778162723,,65421922725.1202,390064367346.356,79266430968.173,467056692405.371,4.87625381225217,38.4690485778041,133536317718.118,139761733240.567,67.5236887097953
LIC,YR2016,16380120146.7141,5.87106681385449,,72180276839.0654,406033180072.259,76107244979.1131,489979322292.401,4.95851887959844,38.5768974327685,141798343759.039,136947796515.268,67.4997953776658
LIC,YR2017,15608029309.5979,8.0341897454591,,77332961446.3567,433186862033.509,93220015643.7589,549267831352.0,5.06315043915977,38.6781901231374,167716870534.955,143736153701.626,67.2707630647119
LIC,YR2018,14763149310.2516,4.27462198610544,,61223854873.5596,410623400609.053,109835121983.029,495876417677.63,4.98880980899177,38.7527967446663,132009861133.271,164775472404.885,67.1206037688812
LIC,YR2019,15972595273.6427,3.10773229242275,,63307906371.5765,415410858128.373,101907516116.105,504129640270.574,5.03262681199072,38.7826087056883,140123645305.751,157170785476.577,67.0851752548366
LIC,YR2020,14060608110.7088,5.93127636562439,,64400020062.3513,421626371879.433,101915730632.281,508740161134.52,5.77725677717236,38.8128656063913,128957069830.814,151820275887.074,66.2124486394131
LIC,YR2021,18567510832.1965,6.59129938832169,,69618500966.3276,484958650640.23,130202644288.342,562977782713.026,5.48583446809187,,132848068521.688,185292305172.143,67.9906903891161
LIE,YR2000,19854574737.6898,,,,,,2483953102.79488,,43.75,,,
LIE,YR2001,9389136115.5717,,,,,,2491822706.80256,,43.125,,,
LIE,YR2002,6864257254.8617,,,,,,2688630822.53304,,42.3125,,,
LIE,YR2003,17305461701.2587,,,,,,3070691319.52179,,41.5,,,
LIE,YR2004,1845838359.4692,,,,,,3454362685.96703,,40.6875,,,
LIE,YR2005,-266949356.7195,,,,,,3659251525.8593,,39.875,,,
LIE,YR2006,44598433611.9441,,,,,,4000239272.61126,,39.0625,,,
LIE,YR2007,33538242375.2676,,,,,,4601299566.81106,,38.25,,,
LIE,YR2008,16214866193.267,,,,,,5081432924.0144,,37.4375,,,
LIE,YR2009,29934896948.2693,,,,,,4504549214.22663,,36.625,,,
LIE,YR2010,29875940865.4872,,,,,,5082366478.08994,,35.8125,,,
LIE,YR2011,26414902947.0333,,,,,,5739977477.47748,,35.0,,,
LIE,YR2012,29482974346.8535,,,,,,5456009384.66461,,34.1875,,,
LIE,YR2013,1154916692.2121,,,,,,6391735893.83968,,33.375,,,
LIE,YR2014,9340073894.6221,,,,,,6657170923.37918,,32.6875,,,
LIE,YR2015,80400430107.7698,,,,,,6268391521.19701,,32.9375,,,
LIE,YR2016,60669833862.7331,,,,,,6237264055.20601,,32.9375,,,
LIE,YR2017,38999586460.5875,,,,,,6474256118.61481,,32.9375,,,
LIE,YR2018,-87212093508.4059,,,,,,6692504346.04765,,32.9375,,,
LIE,YR2019,,,,,,,6427248943.44939,,32.9375,,,
LIE,YR2020,,,,,,,6113951011.71459,,33.25,,,
LKA,YR2000,172941409.8305,6.17627591012044,,1716517335.41099,13390088300.2207,6371581612.77756,16330814179.9766,7.73999977111816,37.4740870674534,4579041682.89832,8103470977.79509,55.5699996948242
LKA,YR2001,171790000.0,14.1584557991201,0.514847020995709,1616394359.89257,12858034914.9508,5879570277.5291,15749753804.8344,7.90000009536743,37.4900334874821,3465577843.55416,6861760295.4342,55.3429985046387
LKA,YR2002,196500000.0,9.5510316700725,4.67658524491004,2103256234.58081,13889082014.4261,5773455293.74869,16536535647.0834,8.76000022888184,37.5697655876256,3851202174.36755,6849730984.73761,55.1160011291504
LKA,YR2003,228720000.0,6.31463787051173,1.46867912780351,2296125155.40821,15862339411.5209,6543193120.59677,18881765437.2151,8.22000026702881,37.7930154680274,4157853294.65396,7681620389.55657,54.8880004882813
LKA,YR2004,232800000.0,7.57592582995856,0.611364964122661,2609635339.46042,17267131139.4407,7300256942.38561,20662525941.2985,8.38000011444092,36.8362302663052,5218065026.18836,9122927166.71608,54.6599998474121
LKA,YR2005,272400000.0,11.6396860971118,0.312845406913684,3194398009.95025,20037830845.7711,7892069651.74129,24405791044.7761,7.67000007629395,40.0255142720459,6547452736.31841,10071562189.0547,54.431999206543
LKA,YR2006,479700000.0,10.0201836057035,1.41356267376407,4344325714.24172,23479094331.4882,8520291701.63134,28279814924.5918,6.5,38.9092648700367,7912666579.41537,11632237687.9432,54.2039985656738
LKA,YR2007,603000000.0,15.8421114924843,2.67321360043593,4940600163.43769,26664497139.8405,9418774723.56612,32350248410.8216,5.96999979019165,38.1119438686015,9042587811.59829,12775602224.4882,53.976001739502
LKA,YR2008,752200000.0,22.5644955300126,2.20469047473136,6588783925.23848,35068316628.7899,10113916432.36,40713812309.7316,5.21999979019165,41.3809599744857,11217625524.0747,15686037044.7635,53.7470016479492
LKA,YR2009,404000000.0,3.46496322106073,9.2480117913198,7408329911.40095,34518916906.2019,8972037012.54863,42066217871.5349,5.84999990463257,41.6201562749163,10278403198.7528,11703147945.7966,53.5190010070801
LKA,YR2010,477559000.0,6.21764889304619,-13.1700417408982,,,,58636150709.5507,4.78000020980835,41.7796204752033,,,53.2900009155273
LKA,YR2011,955920000.0,6.7167684358854,5.22391262563151,,,,67753288946.2507,4.11999988555908,43.5337266783607,,,52.8699989318848
LKA,YR2012,941116591.230408,7.54291373239436,2.55187233895319,,,,70447191495.6812,3.88000011444092,43.6931908786477,,,52.5699996948242
LKA,YR2013,932551317.582881,6.90845034828443,5.83555736886662,,,,77000596661.4756,4.23999977111816,43.6931908786477,,,53.6199989318848
LKA,YR2014,893628980.287065,3.17900228236063,5.80537155826198,,,,82528526229.5245,4.19000005722046,43.6931908786477,,,53.1100006103516
LKA,YR2015,679655644.244789,3.76836783062094,3.82773663752955,7586618671.55809,62029793487.1177,16937418664.7863,85140963536.633,4.51999998092651,44.2699497519913,29182745366.6321,23008993753.7217,53.6699981689453
LKA,YR2016,897049375.883533,3.95888846593072,4.7894132333765,7190852168.91958,61934599023.7784,17447582591.7681,88012262256.8633,4.23999977111816,44.4315189116701,32083149089.4803,23453068449.5373,53.7299995422363
LKA,YR2017,1372723043.13402,7.70413767850603,5.78078147698666,7411581769.72365,63199411200.9204,19086840871.9393,94376246466.9549,4.05000019073486,44.5963194545425,37492502735.3876,25402508466.5824,53.9900016784668
LKA,YR2018,1614044009.22884,2.13503773713198,6.95991098583695,8135123576.84645,65068581167.9938,20265385428.4833,94493847351.6433,4.32000017166138,45.448079658606,35961310662.7955,26801429905.1672,51.7200012207031
LKA,YR2019,743466231.468031,3.52839358231809,7.09887513185031,7986913278.64459,63796817626.6847,19426214043.03,89014990791.9051,4.67000007629395,45.4472947072851,30361870460.0803,24569911492.2999,52.25
LKA,YR2020,433869416.035336,6.15394508391743,,8765882278.71154,61786452792.2988,13031454761.1273,85349112170.9594,5.19999980926514,45.4574846427417,28767470811.875,18236266385.621,51.4690017700195
LKA,YR2021,597522167.7,7.01478071238186,,8350449582.1601,64109717258.1456,14985234582.1601,88927263724.8592,5.23899984359741,,31359426281.6774,21527114445.3942,51.8810005187988
LMC,YR2000,12527722819.9341,4.01077836057765,,166148272219.876,1145754060348.16,391349987951.897,1520346634370.9,6.59760011499992,41.4519749112114,370254897364.904,372118098279.085,59.0572084787014
LMC,YR2001,18817345629.2253,4.41977245881143,,170667585146.16,1191246466467.45,379510135591.776,1552592196440.57,6.66112973847375,41.5628362772592,405193852169.096,388841796810.201,58.7058423782803
LMC,YR2002,25601830985.6534,3.53304214308075,,178170957162.036,1267129343449.76,410734738497.898,1661285137143.1,6.72028151180178,41.6335527890725,435603986483.764,415718890618.375,58.2615691341003
LMC,YR2003,25840640208.7739,4.81838567870861,,203142458302.759,1431330582647.27,483041590546.309,1907223821900.99,6.78587192889325,41.144545110098,527291222254.224,486904143539.383,57.9933340007456
LMC,YR2004,29921741662.5078,4.63500759039376,,232428458608.828,1600011625902.85,599770749140.497,2209428402039.46,6.7711159952286,41.3375318901807,655058328686.251,605731083792.102,57.7514713799657
LMC,YR2005,54481334278.4415,5.37887596361503,,268046511494.931,1828066772994.5,745902762366.425,2564028857163.17,6.87053673735833,40.6783803653879,767758760583.624,733351705761.958,57.4173733854935
LMC,YR2006,76013871749.6459,5.80360444012971,,316431500007.089,2113250614651.06,914334838394.125,3037465371972.35,6.66875939232617,40.7549963696295,925411142292.811,866653692791.555,57.3849650336925
LMC,YR2007,100164095066.843,6.55722772638073,,389936380002.62,2638049538782.05,1075460280242.8,3728927998302.27,6.60597447878643,40.9004978153055,1194462863798.36,1106173985081.44,57.5570542486654
LMC,YR2008,131154236086.925,10.7614182326827,,455581133249.504,2989538681503.33,1302495497695.13,4219890348022.91,6.42141762002039,40.9954809178638,1326417161969.11,1380514104106.16,57.46278736953
LMC,YR2009,103233657320.313,4.91923805484948,,495004779278.023,3118232850662.76,1089141753499.89,4295995531514.35,6.43061022225515,41.1341861645059,1376665158490.12,1242452172118.21,57.4830901766968
LMC,YR2010,100723096245.428,4.69889064976229,,587278672974.234,3692782449061.62,1409979636787.55,5254415356676.67,6.29626462483675,41.1802894730352,1686435495830.15,1495361957229.94,57.5501967387933
LMC,YR2011,119640874738.34,6.22011099219645,,699087328596.8,4261697133187.44,1741618021018.83,6042961771190.92,6.22225032941999,41.2886949750112,1887489751574.76,1828023561712.54,57.2048022523047
LMC,YR2012,113635899276.869,5.51367608281648,,735813317771.471,4524145561937.24,1764380683965.17,6339638898015.05,6.1813531255888,41.3268875606046,1952761121318.49,1913590986041.55,56.7972930774596
LMC,YR2013,113204799727.103,5.23906714954092,,736726462169.776,4724421621847.69,1731605169094.97,6446886712489.79,6.15370196025578,41.4481011794641,1860737509585.25,1889505274123.43,56.2341053411452
LMC,YR2014,127826225614.959,4.95329918484382,,752635866735.264,4935242248376.25,1718398144717.63,6722603075159.65,6.08276495131515,41.4711289743893,1964815153112.39,1892944518410.25,55.7413865872587
LMC,YR2015,140363668987.32,3.76836783062094,,740378082884.341,4939025702229.14,1463137352713.21,6546021807241.73,6.24552445089764,41.579390129303,1863572713125.22,1710819515500.97,55.3624676790632
LMC,YR2016,117881669275.672,3.21988689395718,,767335536599.018,5187515610808.02,1477269014870.05,6899234292487.57,6.18764327341468,41.7857623684726,1932809038854.31,1714854914548.29,54.9131711104464
LMC,YR2017,139125020208.98,3.71794708824886,,821433096181.629,5497079598180.24,1692163488688.57,7412210206869.53,6.08239459797941,41.9487219865456,2144723127410.4,1977364186635.24,54.4915816458081
LMC,YR2018,137145877443.852,3.99999492721352,,828641510560.042,5649416926825.77,1864530257382.61,7599755889622.71,6.02298401108079,41.9766652203881,2258488608605.2,2210920509591.91,54.1198821040511
LMC,YR2019,147124487899.299,3.03058664969491,,854405011328.825,5933616260594.43,1851272513199.84,7908592833397.55,5.49689543820395,41.9395170919618,2297507606252.04,2165288388660.65,54.9853135999325
LMC,YR2020,139136641176.127,3.68181341625573,,890902511742.464,5769355107122.37,1639864139784.97,7617243123611.1,7.39893152747015,42.0016770060485,2055219367269.7,1805477722032.66,53.7496218848453
LMC,YR2021,145854651954.375,4.70600205495677,,967324837029.223,6458572692726.55,2115732458292.57,8742534530876.31,6.46892084873989,,2499792071014.29,2389080397068.04,53.9715449501016
LMY,YR2000,140539722243.601,4.18234633956544,,818180166105.313,4404211882226.63,1535770980697.68,5953472892853.36,5.920681482765,37.2538649231655,1417902082251.34,1433928317296.43,65.1391539451646
LMY,YR2001,156349583170.096,5.14746800222619,,838355592489.072,4451238285609.9,1505313769703.06,6006918644552.17,6.06890730981121,37.2967755536707,1481571729396.4,1451723957325.4,64.7623320628846
LMY,YR2002,148210836043.948,4.29715203929562,,856706405882.022,4508848061817.72,1640203075887.86,6158590696536.79,6.23426713923575,37.3340632517076,1542758425371.06,1546288210158.82,64.3953370435651
LMY,YR2003,156777297610.896,5.14044825095995,,953329860267.153,5002043511245.34,1942897720383.26,6937796269156.61,6.35159467482719,37.2695309125294,1839735016642.25,1836217615449.05,64.0709316133493
LMY,YR2004,208512941358.962,4.67843753606515,,1112821402309.79,5768503856430.92,2481756900777.72,8234094134927.86,6.24001222880297,37.2776950829416,2302556731191.61,2343107091323.44,63.8063995144643
LMY,YR2005,290127044104.98,6.42755278070085,,1324837354092.01,6795440672119.87,3054170752079.92,9802487891227.9,6.23467059666524,37.1906071309766,2709651234678.84,2785741694204.38,63.5092569358169
LMY,YR2006,378649161384.438,6.12556615620285,,1577100692348.89,7883941212824.67,3726109192534.88,11631555253710.2,6.03036087570332,37.2190400693694,3278527836451.22,3291118699142.74,63.2851714261433
LMY,YR2007,530294651035.662,6.37288135593229,,1967739774812.33,9679720303490.62,4468773800985.22,14362827769940.2,5.89793338862381,37.2839382200541,4223079055761.88,4037308317966.47,63.1709714595102
LMY,YR2008,610444517845.726,10.4441283764885,,2390960485121.57,11423012819036.0,5396502783832.25,17182977670452.3,5.86875042282087,37.2634495751179,5240798677986.17,4942213244720.8,62.9176251658809
LMY,YR2009,424675756423.919,4.21903052064627,,2486715300215.99,11415932795369.6,4343425797118.78,16807898104881.8,6.11877780670127,37.318822434603,5163587059015.85,4170736991688.11,62.724860202447
LMY,YR2010,621029741185.961,4.12322856075324,,2944318146588.61,13538170808901.3,5560426944534.98,20457042383182.1,5.91661039490289,37.4619259453881,6523023661245.02,5301345238938.81,62.4547442197406
LMY,YR2011,725817747586.887,5.95444125837772,,3543921921478.42,15909647571074.1,6688844958564.77,24141827536843.1,5.80599445650847,37.4953219707245,7859405621325.37,6443284703027.13,62.2569056892596
LMY,YR2012,674021752666.531,5.01018773134464,,3824734718483.6,17012787496425.0,6980585624994.96,25689242593449.4,5.73565575974336,37.0774350912332,8399357518834.73,6784096575707.36,61.9491481252654
LMY,YR2013,742275255447.647,4.61474758546297,,4094272875131.17,18194087852680.7,7119307500004.47,27200540773585.9,5.72312057928739,37.1389983866623,8911486416572.02,7052064707670.12,61.4823684162452
LMY,YR2014,640710503009.571,3.56179436381997,,4205602338205.54,18818263312224.2,7140231112875.83,28139724658674.5,5.6977677379044,37.1080560169558,9251580542057.03,7092569783435.71,61.0985339532497
LMY,YR2015,607636876953.789,3.15783117980921,,4032436463671.85,17949617578735.9,6290136713483.99,26680395975090.0,5.87157361679966,37.1254340226294,8655137799285.86,6213298596286.63,60.8285912963026
LMY,YR2016,551311964347.776,2.82170784747653,,4084353218215.32,18234194739570.8,6015427013164.1,26925490546357.4,5.97375155717771,37.1606469539559,8614138063903.01,6012682952591.57,60.4641761833049
LMY,YR2017,545317943630.974,3.60247741348939,,4469944960009.74,19883850676491.0,6798524278682.0,29590946858707.3,5.94194141316747,37.2309678709923,9576648750273.9,6832384859622.54,60.1047132002234
LMY,YR2018,606106028102.967,3.20720012353492,,4726861516632.12,20833558472366.4,7553096446391.41,31369907274849.6,5.8426945921372,37.2140786159034,10442568880114.3,7636264349202.48,59.7626519240183
LMY,YR2019,566720829224.643,2.70559729787044,,4880484281391.0,21534570638281.9,7455184259262.29,32079765914807.5,5.71828016758605,37.1811713893083,10539871639056.6,7485413899424.03,60.0618312795389
LMY,YR2020,536282085872.878,2.95192253170021,,4937358691968.37,20615201643680.2,6846728634706.38,30948393969161.3,6.98429567303934,37.2008750318734,10251148633565.3,6599630748663.81,58.2424680780886
LMY,YR2021,761826080779.54,4.27166381536796,,5399066536096.11,23540588174580.3,8926707358108.31,36370594658882.7,6.3331538707128,,12287740551712.0,8569640727358.63,59.3013464664553
LSO,YR2000,32402238.3047626,6.13197538722695,10.1706738103675,,,,887295267.875155,17.0,76.8774703557312,,,72.4079971313477
LSO,YR2001,29695295.7823737,-9.61615353858472,4.55815277640983,,,,825706961.238689,16.9990005493164,76.8774703557312,,,71.8899993896484
LSO,YR2002,28390464.7236761,33.812578338126,2.54193626615318,,,,775780697.676625,17.0639991760254,75.8893280632411,,,71.3659973144531
LSO,YR2003,43946224.7863116,6.62916357146764,13.2529716105449,,,,1157832934.55127,16.9549999237061,75.8893280632411,,,70.8359985351563
LSO,YR2004,55669445.7206614,5.02342068616284,2.53156709698607,,,,1511236655.52047,17.0209999084473,76.2187088274045,,,70.3010025024414
LSO,YR2005,27441449.2287924,3.4378842305744,5.46985292760066,,,,1682350934.85132,16.9659996032715,76.6469038208169,,,69.7590026855469
LSO,YR2006,24322286.6909769,6.07271879734295,2.60709786794599,,,,1800105589.60349,16.9379997253418,75.9881422924901,,,69.2129974365234
LSO,YR2007,75616001.7238195,8.0124366904341,22.3123597216426,622477233.372129,2247768160.78576,871356402.759247,1682016947.22798,16.92799949646,76.7127799736495,419262568.484401,1880737772.1634,68.661003112793
LSO,YR2008,11009973.0619522,10.7156661309681,-0.459524903315088,677445964.266692,2249417978.01772,918698252.069917,1766825412.77296,16.8819999694824,77.7997364953887,494406260.591682,1911937309.34973,68.1029968261719
LSO,YR2009,91349553.1016211,7.30585116551534,10.4074790517822,756979135.442605,2416874612.03488,764359842.807746,1740830510.87482,17.0480003356934,77.0421607378129,531636699.434722,2019974155.32766,67.5410003662109
LSO,YR2010,9512771.54966932,3.46152586635755,5.58126170275104,891948851.061504,3006833383.42578,919327645.564086,2234731973.55119,16.867000579834,76.6139657444005,699504685.92038,2413002267.82153,66.9729995727539
LSO,YR2011,61173319.2085146,5.03663052101557,0.91281524783502,984709844.488216,3327935550.07645,1210768743.37112,2579421686.24912,16.8719997406006,76.1528326745718,653406810.011157,2632901706.63508,66.4000015258789
LSO,YR2012,56653435.2330933,6.05143662139978,7.76887578088872,978853239.162202,3243215879.20117,1015401315.14856,2477702252.80078,16.8129997253418,75.2733860342556,885050000.0,2698423989.28397,65.8219985961914
LSO,YR2013,50429031.3406278,4.86511899496377,-0.326350265826412,959947819.508353,2939940409.56763,880613387.638353,2367113170.00373,16.9160003662109,74.1798418972332,773258757.20267,2254485003.93815,65.2399978637695
LSO,YR2014,94459059.3645602,5.37028961008588,-3.24084614636733,948059192.643305,2829089470.82293,904868659.411944,2441053175.70743,16.9039993286133,74.9769433465086,832321459.176058,2167890930.36756,65.1429977416992
LSO,YR2015,206514459.900398,3.21844513655931,0.333519996837401,871763866.791024,2678310661.57741,981902044.847126,2359759799.04224,16.8519992828369,73.2213438735178,718210982.137959,2043017885.5544,65.0289993286133
LSO,YR2016,79234548.9131339,6.59650490696543,11.902500677121,837825046.228313,2469408100.83211,937260700.494915,2114428033.39316,16.8250007629395,77.6021080368907,608447938.761081,1988004010.98602,64.9779968261719
LSO,YR2017,42168784.1137567,4.44769937376299,9.37269677637873,915328314.745043,2979922432.03891,1061730137.04799,2306741845.41948,16.9850006103516,79.6442687747035,512226159.203831,2266676278.53916,64.9079971313477
LSO,YR2018,40874071.9300266,4.75180301624742,1.3493884854141,973668729.550624,3029783072.26139,1247692668.07215,2553495915.79202,16.9179992675781,80.1482213438735,577857925.479262,2398292166.33041,64.8320007324219
LSO,YR2019,35732593.408811,5.18708359197993,7.09465852535018,904839663.907422,2926866898.75696,1094190360.17829,2453980835.24819,16.8799991607666,70.5533596837945,644564927.604441,2230202887.51696,64.7600021362305
LSO,YR2020,28001666.9222279,4.97809676252292,-3.57830376743494,771178156.764343,2657045233.33597,886161624.876208,2231214507.47611,18.4610004425049,85.6389986824769,684733229.641961,1961138932.2624,64.1439971923828
LSO,YR2021,-12372192.4621817,6.04774591950681,9.17397157696018,,,1081042804.84752,2496134680.31694,18.2929992675781,,,2219645814.5845,64.109001159668
LTE,YR2000,141236812977.015,4.10280983042326,,552885924820.688,2404072926210.33,1082199517183.5,3405976651880.3,5.23485052031751,34.8179582194804,861522705224.996,958222810308.323,71.9274221075221
LTE,YR2001,120181217123.044,4.64604442058632,,576697020152.342,2463831649771.55,1113727112791.1,3520567662850.09,5.43358183171685,34.7186241546586,940305513366.439,1006715326867.13,71.5343138600372
LTE,YR2002,138537370992.225,2.80115505180746,,613091273551.623,2585328134752.56,1230625176155.78,3731879929212.81,5.64451478799485,34.6948102712267,1002582409632.45,1099517145024.66,71.1622244829756
LTE,YR2003,147163940714.115,3.23464817293924,,680709942207.582,2867681900962.0,1517014181917.4,4251867804770.19,5.87809064958383,34.3416712944116,1206816415519.64,1345880670188.0,70.7391877868317
LTE,YR2004,171707330679.689,3.857303913674,,787319612831.673,3356831717106.1,1952244655116.78,5110655243826.22,5.68540366583347,34.3136022821827,1509658634921.59,1724451859812.08,70.4150525493794
LTE,YR2005,277453386312.058,4.14297583631021,,951736707047.966,4017884380034.92,2403482939080.63,6166282894904.23,5.62294777639059,34.3165943780791,1773256735581.4,2029125411126.96,70.1670614267791
LTE,YR2006,333825058307.112,4.36552203009068,,1149774991550.57,4756876781501.07,2940073925680.19,7440931849389.1,5.35989513192777,34.3252504809029,2161397952370.88,2428509405660.65,69.7904973638897
LTE,YR2007,483913368288.88,5.43875883876553,,1443678798382.5,5924406160937.33,3575451728090.09,9374124331634.25,5.08225940871926,34.3225615980046,2875365423188.61,3027399301722.44,69.4764812665289
LTE,YR2008,492520011189.501,8.9559870517779,,1798959622647.19,7288291687804.35,4332856713948.39,11652879574710.3,5.11553214237919,34.3730438395642,3728930889671.65,3702400697054.98,69.158817134197
LTE,YR2009,429861669832.3,3.04166827698482,,1837188202890.35,7165567478090.92,3495685309433.72,11259537730403.1,5.54190306614649,34.4089816321945,3644180869182.75,3042698929405.27,68.8568778568256
LTE,YR2010,572303763591.079,3.29777961339845,,2145960652446.42,8351839042773.52,4371349120656.58,13544472073005.4,5.19782704341429,34.5632196591537,4555881717561.03,3802429114382.12,68.3725626409382
LTE,YR2011,660191682152.459,4.37073559939221,,2616268196947.36,10110879546564.4,5367161028672.54,16508430761129.7,5.09775795997914,34.5698871661571,5632039737026.95,4684101240241.65,68.3261233320629
LTE,YR2012,669982357015.034,3.31605566687646,,2840203899250.15,10826512081560.3,5643208069716.97,17669299836633.7,5.01382979729683,34.6153623197391,6103935981639.03,4916515026068.88,68.1244889555982
LTE,YR2013,663512293512.432,2.68229684085038,,3104886842839.37,11743761646987.7,5917102498047.53,19029336453893.2,4.99706795756566,34.6951270925579,6631580948807.69,5225188923863.36,67.8022139682103
LTE,YR2014,674815560525.867,2.04461481539337,,3208504940461.43,12230379175659.2,6030763811741.54,19771028710486.0,4.92916349284194,34.6797393598852,6921396569510.02,5371843774358.8,67.5994792274397
LTE,YR2015,705085315507.95,1.55790711346266,,3044388138039.05,11395806682922.7,5454378196469.31,18545555113486.4,5.10055705954497,34.7244398663546,6489973726055.53,4746504669116.42,67.3984928574072
LTE,YR2016,525815105779.184,0.977675134719017,,3089359495673.92,11569316048769.7,5219592619669.13,18593480223412.1,5.2832645064325,34.7420703290219,6476010253935.3,4684822695876.07,67.0582385804934
LTE,YR2017,451174386965.186,2.17727572689266,,3412528728002.19,12831074621839.6,5853531160837.02,20629308235563.7,5.27410732811842,34.8674966221719,7172060292550.0,5272626244007.66,66.7111834430949
LTE,YR2018,519000163859.432,2.47446347118433,,3730083274684.04,13898060389898.4,6516601462353.69,22620813548078.7,5.0532619531759,34.8490108212825,8053050500236.04,5922515332242.11,66.3614202073968
LTE,YR2019,433332925825.597,2.16176258133052,,3861113956076.08,14342334120184.3,6480921059412.12,23047002747227.5,5.1847258579108,34.7996972750138,8251150417745.18,5998089004878.91,66.0738045794763
LTE,YR2020,411296107946.132,1.94031996607178,,3916456990663.89,13803081584230.6,6219875438900.05,22493447284783.0,5.92559247551115,34.7660399572413,8197872583390.07,5526197118694.83,63.7883663029442
LTE,YR2021,654748824849.124,3.45934352504314,,4313615884388.84,15892714644711.8,7946018901828.13,26622141277937.0,5.51520831526053,,9691987288073.08,6927934869379.04,65.4354749069303
LTU,YR2000,380272500.0,0.981615478857527,,2585352611.13509,10067825636.5991,4447864479.93094,11524776866.6379,15.9300003051758,54.5309508615188,2170418644.79931,5161331894.69141,60.2599983215332
LTU,YR2001,442400000.0,1.36712030817826,,2590801899.00734,10570944324.5576,5396323694.43246,12237388001.7264,16.8400001525879,46.2029355456286,2336031074.66552,6065911091.92922,59.0499992370605
LTU,YR2002,660790497.921648,0.281506610345511,,2935963182.11703,12102853385.9303,6759675965.06058,14259781159.0119,13.0100002288818,46.0274409700064,2967319432.70405,7570066685.4513,58.4599990844727
LTU,YR2003,217398839.893754,-1.13430854990244,,3676380146.64411,15743597292.7242,8681096446.70051,18781721376.1985,12.8699998855591,40.5392469687301,4126138747.88494,9769109983.07953,60.2000007629395
LTU,YR2004,879540745.774168,1.16410252104669,,4341148782.91108,19046328862.3944,11035742672.6279,22627507451.5648,10.6800003051758,41.5491384811742,5178974167.90859,12633539493.2936,57.1500015258789
LTU,YR2005,1292550783.57242,2.65848484065266,,4834449558.40279,21650103246.6725,14387565617.6141,26097677571.8373,8.31999969482422,45.2616464582004,6332928224.90359,16272919517.3529,56.2799987792969
LTU,YR2006,2259381844.95682,3.73912004060656,,5779274689.42151,25146963232.526,17215943029.2383,30183575103.5262,5.78000020980835,44.5229738353542,8133607729.95357,20312938888.1917,55.25
LTU,YR2007,2601486958.03571,5.73717382799847,,6933267651.88834,32073932676.5189,20500472085.3859,39697891351.9431,4.25,43.0105296745373,12826351943.0761,25702866721.4012,55.5499992370605
LTU,YR2008,1727292156.14544,10.9258856241655,,8928441387.38475,39902577198.8877,27541583491.8777,47797551587.8823,5.82999992370605,42.6342241723175,13442565490.9996,33089174593.8826,55.8199996948242
LTU,YR2009,-360197700.774579,4.4530445651853,,7950838198.49875,33314004726.1607,19363046983.5974,37388122046.1496,13.789999961853,42.9038691663343,4732214345.28774,20021144008.8963,56.5499992370605
LTU,YR2010,1102696146.69552,1.31921362055463,,7368187795.09554,31142421306.2172,23740962644.3557,37128694028.243,17.8099994659424,44.2329477463103,6729837722.38823,24484526320.2937,56.8199996948242
LTU,YR2011,1880811089.20548,4.13027562645087,,7975423785.69624,35142684887.8418,31728784749.2403,43535051482.3869,15.3900003433228,44.7697609854166,9561370359.76528,32897788514.4604,57.3899993896484
LTU,YR2012,677182759.667044,3.08998277055416,,7492880565.14106,34183019045.3891,33580700075.8524,42927454291.478,13.3599996566772,45.3489485273,8482536651.99795,33318801481.7615,57.7299995422363
LTU,YR2013,768657971.982437,1.04747937065349,,7749169286.74386,36764611874.0607,36599310828.8094,46523420074.4372,11.7700004577637,46.1332269644994,9084053099.13278,35924555727.5656,58.0
LTU,YR2014,357323216.168925,0.103758009433715,,8063268092.88482,38127168762.0916,35075482147.8274,48533659592.1728,10.6999998092651,47.1252992817239,9523561466.07743,34192554110.5573,58.9300003051758
LTU,YR2015,1036954105.5948,-0.884097405500613,,7132162996.92539,33035421231.0824,28498382257.0195,41435533340.3883,9.11999988555908,47.9792498004789,8813239234.13007,28911509381.8437,59.1599998474121
LTU,YR2016,1177533775.88122,0.905525075460439,,7317568229.71519,34468343068.109,29094549835.8911,43047309305.7363,7.8600001335144,47.1552632419144,8268634880.9113,28784218479.1752,60.3300018310547
LTU,YR2017,1383731106.4056,3.72288862303693,,7784048941.8906,37491519980.353,35148120644.6942,47758736931.7801,7.07000017166138,46.8590859022046,9160660348.63884,34041564041.9059,60.5999984741211
